cleaned_comment,sentiment_score,sentiment
spirit amused return earth within next year see new york city street covered ocean,0.5423,positive
please make another failed doomsday prediction actually happens nobody pay attention,-0.7351,negative
keep hearing much cheaper wind solar reason electric bill doubled weird,-0.1779,negative
half entire solution putting high price carbon emission fossil fuel best way charge fossil fuel producer steadily rising carbon fee return money everyone equal share month support high price necessary use cbam charge price import freepolluting country strongly encourage match price ipcc say need price per ton co rising year even chance hold warming c addition pricing carbon hundred complementary policy needed combination fails include strong carbon price chance reducing emission fast need safety please learn carbon fee dividend border carbon adjustment ask elected leader pas legislation,0.975,positive
gigatonne decadal methane dead pulse scenario posited four arctic specialist considered plausible met office scientist paper noted seabed permafrost underlaying east siberia arctic shelf esas previously believed act impermeable lid preventing methane escape new data showing extreme methane supersaturation surface water implying high seatoair flux challenged assumption data showed extremely high concentration methane ppm atmospheric layer sea surface along anomalously high concentration dissolved methane water column nm super saturation one source emission may highly potential extremely mobile shallow methane hydrate whose stability zone seabed permafrostrelated could disturbed upon permafrost development degradation thawing even methane hydrate deep fissure taliks soft spot create heat pathway seabed warms quickly due shallow depth various mechanism process elaborated detail paper posit plausibility gigatonne gt methane release occurring abruptly time noting total quantity carbon esas less gt author wrote since area geological disjunctives fault zone tectonically seismically active area within siberian arctic shelf composes less total area area open taliks area melt permafrost acting pathway methane escape within siberian arctic shelf reach total area consider release gt predicted amount hydrate storage highly possible abrupt release time may cause time increase modern atmospheric methane burden consequent catastrophic greenhouse warming gt scenario used new nature paper postulate total release esas methane hydrate reservoir tiny fraction scale scenario roughly corroborated elsewhere scientific analysis led uk met office review geophysics recognised plausibility catastrophic carbon release arctic permafrost thawing gt century gt carbon release siberian yedoma region possible four decade shakhova team developed finding data derived field expedition shakhova et al published paper science based annual research trip highlighted esas key reservoir methane three time large nearby siberian wetland considered primary northern hemisphere source atmospheric methane current average methane concentration arctic part per million highest year par previous estimate methane venting entire world ocean esas shallow metre methane released escaping atmosphere rather absorbed water existence shallow methane hydrate permafrost depth small confirmed shakhova journal geophysical research direct observation sampling hydrate russian geologist recent decade also confirmed u government scientist,0.296,positive
global elitist could think plan make public believe co building block carbon life earth enemy leftist emotion based critical thinking could fooled believing absurdity want truth nonsense quit living fear watch video greenpeace cofounder patrick moore,-0.9274,negative
fear mongering woke agenda,-0.6124,negative
un sold soul puppet,0.0,neutral
question would like tabled medium follows consensus expert say industrial revolution started circa northern hemisphere therefore two century britain franceusa italy sweden et al using fossil fuel pumping green house gas atmosphere global warming late western industralists moved global manufacturing hottest part world india china vietnam etc within yr planet suffering dramatic warming would climate expert say contributing factor would like know think,0.4767,positive
dam removed man gaia choiceit begun stripping away culture dare dim flame punishment severe,-0.7003,negative
time close company making cheap plastic shipping company dealing viva de gracious people,0.5574,positive
klimat zmienia si od powstania naszej planety jest ona ywym organizmem zmienia si ustawienie wzgldem soca ldy wzgldem siebie tylko w swojej uomnoci nie potrafimy si z tym pogodzi tak naprawd gdyby ca ludzko wyeliminowa hipotetycznie nasza matka ziemia w lat posprztaaby ten cay nasz baagan majowie egipt inne kultury moemy si tylko domyla co si stao skadali ofiary pacimy kary klimatyczne zostaje zapyta czyjej kieszeni te pienidze id dla biednych dla chorych odpowiedz sobie sam,0.0,neutral
anyone still believe catastrophe avoided seriously,-0.8176,negative
pure lie,0.0,neutral
biggest threat humanity mankind,-0.5267,negative
use solar panel build child labor china capture plant food store underground cash state subsidy amazing accepted environmentally friendly nowadays,0.8442,positive
based free imagination doomsday prophecy exists mind sick people pure lie b coming indoctrinated child activist,-0.6369,negative
planet survive human probably,0.0,neutral
care would cry saying animal mother nature important human important didnt live world would different bad way,-0.2023,negative
foretold jesus told u thing going happen earthquake flood change happening going take church great tribulation begin like nothing ever coming know jesus creator god gave life cross gave life dont wait late,0.8271,positive
meanwhile chinalets pump coal plant,0.0,neutral
lmao united nation aint gon na sht government lobbyed big oil company solution destroy capitalism might late,0.6705,positive
started chain reaction year ago wont able stop global warming stay enjoy left ride nice lasted whatever effort make money nothing serious corruption power best,0.9171,positive
think many job could created put solar turbine energy factory throughout country every country would change world many way oil greedy corporation millionaire billionaire calling shot country planet coming end crazy resource change outcome one want admit problem keep going like somehow solve pretty soon late child grandchild planet live uninhabitable shake head people say oh thing global warning believe nonsense say stuff like earth take care thousand year got people office think thing spread false narrative people support idea like one movie scientist trying warn government disaster coming governor say come alarm people create chaos disaster come blow governor away people screaming running happening thing could solve homelessness poverty climate change one step taking old run factory see everywhere turning natural energy factory hire people people build housing factory worker could create job build skill people need learn gain employment much change could happen moved natural energy arent money well look money spending disaster arent cheap need demand change every state capital building united world,0.167,positive
ipcc climate prediction continuously fail single one predicted actual data check model never give correct prediction clearly wrong model apocalypse never,-0.5994,negative
doesnt exist,0.0,neutral
moon slowly moving away earth causing rotation decrease climate change u tiny human compared grand mystery universe,0.4588,positive
geo engineering sound pretty scary know impact,0.0,neutral
sudden climate started changing unheard human fault let stop climate change sit highway retarded people understand climate change extremely dangerous utterly abnormal dont understand people worried prediction model regarding climate change spot want research something period say hour think best way record last millisecond hour analyze millisecond draw conclusion give accurate model room make model exactly tell story want tell,-0.6491,negative
id love believe thing see changing people pushing green agenda climate cult getting rich rich rich money money pocket thats see changing,0.9432,positive
stone era tree plant abundant could seen everywhere result earth gradually becoming colder colder stone era logging wildfire reducing oxygenproducing tree causing climate change planting tree help counteract loss cool earth,0.4019,positive
yes know c green house gas methane however paleoclimatologists attributed numerous rise fall earth average global temperature c methane level look earth historical temperature cycle past million year see numerous period earth temperature rose c level remaining low whereas time temperature remained degree celcius warmer present time continuously falliing c level essence historical data fact manipulated power monger gain wealth advocating global catastophe mass making profit activity gaining power example al gore worth approximately becoming climate alarmist goverment bureaucrat seeing maybe gain power wealth advocating climate alarmism,0.9623,positive
climate fraud rich billionaire making billion politician course theyre raking billion kickback complete fraud,-0.6124,negative
fun fact climate always changed,0.5106,positive
meine arsch,0.0,neutral
council australia recently made crime grow tree property majority dont back forrest make sense cant tree fully grown existing tree plant seedling near house somewhere meter house square block planted lot tree need removing new rulewe planted heavily wanted cool house property temp plus provide environment wildlife flourished year endangered specie also put water tank year ago save water guess council bringing rule outlaw use unless farm doesnt make sense live country wheatbelt area rainwater go street drain river insane state rule punishing people like u trying something reduce power consumption plus putting back tree country removed state natural forest important put tree plant life back last year summer temp degree nearly week really need plant tree especially residential area government start supporting people like u trying put habitat back landusing labour using fund purchase tree plant life society need put back removed last year people need demand better governing environment jack ass destroyed beautiful country,0.3818,positive
geoenfineering absolutely craziest thing,-0.1263,negative
cooling effect doesnt look cool,-0.2411,negative
doomed done starting would issue verge doubling earth green house gas short year sorry folk late nothing suck animal plant poor suffer rich big oil fine,-0.6479,negative
think,0.0,neutral
amazes almost two year since big oil testified u congress admitted backfunded million disinformation campaign manufacture false doubt climate change lied public calling hoax yet public go defending even guess lot people want believe happening,-0.3182,negative
lie stop,-0.296,negative
chance provlem sorted end century also need stabalise global population,0.25,positive
propagandathe rich people run planet want control yes problem dont let brainwash believing overpopulation problem blame built system want live without comfort still live like kingswake people,0.1255,positive
climate change false religion,0.0,neutral
nobody ever seems actually read youtube comment ill still say possess knowledge actually get america lead changing course devastation planet one achieve thing organize way functionally lead country im year old woman deserves chance public figure today hope change simple get people hear come general populace wealthy say want run president locally receive enthusiasm give idea endeavor come background medical field spent every day last year study permaculture politics unbelievable may sound history music left ability sing piece music language hearing first time unusual skill would shame use personal gain could used diplomacy instead need conversation people could help get goal would dare lie world need empathetic knowledgeable leader pray someone helpful reach simple conversation otherwise resigned writing personal biography emailing many public figure would fair better could speak know statistically least people die world every breath take horrific way reduction suffering others worthy goal person sake personal safety say may reached keirfey handle twitter please reach want person genuine concern try fix broken may god bless reading word,0.9545,positive
far late change course mankind worst kind falt enough hop bus help change world cant expect handful make change need everyone hop bus,0.25,positive
hysteria,-0.4404,negative
getting worse many country fight change,-0.6908,negative
climate change soooo bad democrat sending worker back office isnt counterproductive making matter enormously worse democrat care,-0.5428,negative
geomagnetic reversal climate change working correct issue actually making matter worse diverting crucial resource importantly time,-0.1779,negative
world need political ceo ethic seems,0.0,neutral
got ta decrease population somehow dont need people,0.0,neutral
amount stupidity astronomical,-0.4404,negative
go vegan cutting beef could cut agricultural land use half vegan diet greatly reduce methane footprint,-0.3818,negative
load crap real agender comment fake modern farming destroys fertile land need animal land make fertile meat fat cow need meattheir agender make u ill big pharma,-0.9022,negative
end time,0.0,neutral
painful see nearly every single specie wild animal habitat depend survival time shocking see apparent complete lack concern really lead wonder actually think continue without change affecting u know exactly care long money still rolling im afraid u position power later category case name video instead averting catastrophe coming catastrophe,-0.926,negative
man made,0.0,neutral
afraid prediction climate scientist making wrong thing heating way faster even pessimist prediction svalbard allready something like six degree warmer netherlands spring allready degree warmer thawing permafrost boreal forest first vast amount methane go atyhmosphere crazy amount carbon stored permafrost metabolised funghi soil thawed drained,-0.5994,negative
screw propaganda designed depopulate humanity control world resource land water food global warmingclimate change prediction wrong continue push study funded pay predetermined result factual result,-0.7096,negative
ecological grief ecogrief particular climate grief refers sense loss arises experiencing learning environmental destruction climate change environmental grief defined grief reaction stemming environmental loss ecosystem natural manmade event another definition grief felt relation experienced anticipated ecological loss including loss specie ecosystem meaningful landscape due acute chronic environmental change environmental disruption loss biodiversity even loss inanimate environmental feature like sea ice cultural landscape historic heritage also cause negative psychological response ecological grief solastalgia solastalgia slstld neologism formed combination latin word slcium comfort greek root algia pain suffering grief describes form emotional existential distress caused environmental change best described lived experience negatively perceived environmental change distinction made solastalgia linked distress process negatively perceived change ecoanxiety linked may happen future associated pretraumatic stress reference posttraumatic stress ecoanxiety short ecological anxiety also known ecodistress climateanxiety defined chronic fear environmental doom extensive study done ecological anxiety various definition remain use another widely cited definition generalized sense ecological foundation existence process collapse scholar use term ecoanxiety synonym climateanxiety others like treat term separately much ecological disruption result climate change caused direct human activity deforestation condition medical diagnosis regarded rational response reality climate change however severe instance mental health impact left without alleviation also evidence ecoanxiety caused way researcher frame research narrative evidence climate change consider possibility finding solution overcome climate change individual make difference contribute feeling powerlessness ecoanxiety unpleasant emotion though also motivate useful behavior gathering relevant information however also manifest conflict avoidance even paralyzing holocene extinction anthropocene extinction ongoing extinction event holocene epoch extinction span numerous family plant animal including mammal bird reptile amphibian fish invertebrate affecting terrestrial specie also large sector marine life widespread degradation biodiversity hotspot coral reef rainforest well area vast majority extinction thought undocumented specie undiscovered time extinction go unrecorded current rate extinction specie estimated hundred thousand time higher natural background extinction rate increasing,-0.9954,negative
oh mean ever since end last ice age earth getting warmer say aint lol people common sense simply regurgitate alphabet news tell,-0.0341,neutral
never late act flood control management glacier control management solution published linkedin fredric bakhtiar,0.3182,positive
tragic power believe natural cycle earth gone thru fail acknowledge human impacted speeded process due development burning fossil fuel pollution increasing demand natural resource considering political corporate refusal take drastic action seriously slow climate change decade ago future humanity know bleak even boundary line country must change population within country affected migrate dont hate imagine consequence,-0.3187,negative
yyaawwnn,0.0,neutral
averting catastrophe germany economy mean stopping green fanatism green propaganda germany man made co irrelevant earth,-0.7906,negative
here novel ideawith thousand immigrant sitting around country putting work see thousand acre wood brushland california could cleaned raking mulching dont blame climate change control fire urban sprawl area california area occupied naturally dry bone big part every year two dont like kind workthey know border get home,-0.4497,negative
biggest fraud ever people starting realise planet always warmed cooled concrete everywhere elite decided year ago make world poorer save world resource thats climate tax come pay fine poor stuffed climate tax wonderful rich poulte much want afford pay havent ever wondered changed global warming climate change thats wrong scientist dont agree dont get funded research much evidence debate thats say science settled yeah right climate change way control people stupid even thing like video aloud someone put argument across saying disagree video get taken google hmm wonder wake people warming yes c everything said hasnt happened cold worried heat humidity thrived warm period wake late,-0.4628,negative
due respect thankyou congratulation sharing video uploaded shown th july u yes indeed dated rd september day sunday time hr,0.91,positive
dont get dw interpreting russian scientist speaks english russian accent seen dw interpreting indian german french indonesian african accent first time noticed dimitry scientist sound confident say,0.4939,positive
fact earth covered green plant industrial revolution hundred year ago however world overpopulated many mouth feed specie going extinct replaced monoculture satisfy human,0.4588,positive
climate change end instant measure implemented simultaneously shut every single factory ban machine polluted beginning car train plane motorcycle boat etc introduce planetary legislation willing would declare crusade sun number one perpetrator climate change cyclical phase finally meaningful conversation planet need grow start take matter hand end nuisance wellbeingi mean one would think billion year existence planet would expertise manage climate change never occurred prior ever planet exactly since came existence likely built via printer look end climate change,-0.5994,negative
effect replicating process coalification eon hyperquick step replacing part taking outbut grow scalewow requires commitment massive energy shifting global processwidespread everywhere industrial age came suddenly everywhere shift overall method operating must adopted economic structure reset accommodate new process choice room dissention outlier cant ensured force political oppression military mean individual undertaking understanding unwavering application new process standard learn new method must even environment less capital available openendedness uncertainty innovation crunch time folk caution wind ready change hanging race ahead fact human activity added negatively overall global cycle must ability deflect change possible new method operation still provides level energy production reasonably sustain daily activity stating obvious yes better state openly accept eagerly attain measure mitigation doesnt matter,0.9614,positive
climate change biggest hoax since america demolished twin tower brain dead non critical thinker believe scam push electricity controlled system,-0.9081,negative
co per caput europe usa main villain,-0.5574,negative
mankind forever held back illusionone biggest money,0.0,neutral
combat climate change solution needed included investing renewable energy source solar wind power reducing reliance fossil fuel improving energy efficiency home business planting tree vegetation reducing consumption meat animal product changing transportation habit,0.8126,positive
dear member dw dont courage stop global warming really isnt way stop global warming,0.6057,positive
concept global community often mentioned medium seem like mere rhetoric reality nation corporation prioritize selfinterest concern impact co people often take back seat profit reign supreme also solar energy struggle might entity like aramco despite costeffective environmentally friendly solar energy fall short profit scale,0.9131,positive
satisfying good time watching toilet,0.7096,positive
amoc according europe freeze ice age,0.0516,positive
bunch lie,0.0,neutral
natural process get,0.3612,positive
targeting regular people government one dropped nuclear bomb pacific ocean yet blame cc lawnmower get real people heaturaniumcancer airstream ocean car joke people,-0.5267,negative
always beyond human stop controlit natural adjustment,0.0772,positive
way stop climate disaster rich alarmist world give away money,-0.4019,negative
capitalist let u,0.0,neutral
suggest ccp way concerned quite absurd,0.0,neutral
water water everywhere drop drink,-0.2732,negative
u poor country global warming like fairy tale much worried famine rising crime rate lack basic infrastructure let garantee basic life condition everyone talk,-0.7906,negative
thing green energy wind solar absolutely evil take pound moved earth produce one ton battery vehiclesif power entire world today existing battery could powered second green energy toxic expensive myth,-0.3597,negative
increase flood drought hurricane tornado wildfire heatwaves last year hundred thousand page heat wave griping europe proof climate warming breaking year record really breaking record set year ago mean global warming main stream medium year hear cricket cold summer except regional heat increase italy greece arsonist starting fire probably happening across rest world main stream medium ignoring climate crisis wake people,-0.5267,negative
paid carbon tax still get guess game climate change,0.0,neutral
definitely slow global warming created human way could stop climate changing climate changing billion year always continue change couldnt stop climate changing anymore could stop volcano erupting stop methane gas leaking ocean nobody talking preparing inevitable climate continue change like always really need prepare slowing damage buy u time eventually climate indeed change start preparing,-0.4939,negative
ad break min ended interest,0.4588,positive
nature cornell ornithology released annual northern plain songbird survey found shocking oil gas fracking little impact bird population toxic bt gmo cornsoy renewable biofuel farming sixth extinction wildlife every time eat bag toxic bt corn chip exterminating wildlife surprising find university deep fake hottest day record july ai computer simulation day congress voting green slush funding added bloated pentagon budget every time feed pet toxic bt corn kibble exterminating pet,-0.5719,negative
nature got hand selfcorrecting super volcano yellowstone nature reserve said increased activity blow resultant dust enters atmosphere block sun reduce temperature year decade perhaps investing solar wind wave power generation,0.743,positive
seems history repeating empire consumerism greed corruption elite collapse disappear honestly think human race ruin beautiful gem planet planet recover million year hopefully human around anymore ruin,-0.7003,negative
something else talked rock lithium quarry quarry drop water table well,0.0,neutral
victim global warming,-0.128,negative
notice earth dramatic climate change long human dont think human affect change,0.0,neutral
textile facade reduce cooling cost sound good take energy raw material make fabric transport install uninstall winter kind fabric plastic degrade uv sun etc wind disposed replaced,0.6705,positive
would please leave earth climate alone let change naturally youre victim,-0.25,negative
carboncarbon nobody talking much removed tree filter air would carbon problem north america wasnt washed tree amazon etc,-0.497,negative
long keep adding people exponentially never reduce emission enough like said wed reduce current emission bby whopping time population increase billion result billion people finite sealed planet india china adding lot motor vehicle air conditioner want usa million people year later million people year later doubled million year later doubled million million kind growth unsustainable matter metric used need one child per couple per marriage eliminating deduction tax benefit etc encourage one child safe legal demand abortion idea paying helicopter euro day worth water make multiple trip carrying water cow dry mountain pasture well gone dry due lack rain ridiculous maybe time get cow business better environment everything else cow meat production waste vast amount water grain resource,0.9565,positive
people seriously need answer everyone keep saying ice cap melted sent thousand gallon fresh water ocean ice larger volume water ice melt cup doesnt overflow would actually make water line recede ice cap melt right,0.1531,positive
awesome humanity started nomadic tribe thanks global warming soon return nomadic people,0.8225,positive
climate warming cyclic warmer colder past million year age dinosaur artic tropical plant animal thrived,0.4215,positive
climate emergency say expert scientist letter sent united nation great climatologist drpatrick moore formerly greenpeace good job debunking climate alarmismthe united nation planning one world marxist government using climate change scare tactic,0.7783,positive
used wonder china isnt worried global warming realized already communist government dont need statefabricated mechanism enacting totalitarianism,-0.5033,negative
hard understand continue grow population another billion people lifestyle used west allow developing country continue developing something got give somewhere could likely solved solar panel continued path tentatively started point sure seems like need methodically reduce population reduce standard living west migrate everything renewables dont see happening degree matter hope im wrong,0.743,positive
extra tax large industry since primarily generate greenhouse emission educating people save natural resource country push government demanding right protection environment,0.5859,positive
arson climate change,0.0,neutral
summer tan line caused global warming,0.1531,positive
alot country live sea quiet alot rich people home sea funny still buying even home sea would question documentary saying sea gon na rise place sinking isnt happening climate change live ireland difference sea level course sea erosion normal west ireland get battered north atlantic,0.7579,positive
inevitable earth completely burned sun even make far,0.0,neutral
always fluctuation world climate two thousand year ago roman growing grape central england yer five hundred year ago river thane london froze winter fair regularly held upon ice scientist even record temperature england less two hundred year ago establish spring began day william wordsworth refer epic poem wondered lonely cloud poem written sister birthday dare poem refers boast golden daffodil allowed scientist establish spring began time start sea level risen fallen last two hundred year rose fell previous two hundred year low lying land around world always susceptible flooding bangladesh example flooded every year hundred year ten time number people living bangladesh day congregated along coast flooding affect people reported world medium past simply seen annual event one claiming climate changing always question effect human activity affect change true pumping carbon atmosphere mention made fact natural event forrest fire stepped unchecked across world forest used cover europe north america much less common forest cut left controlled fire extinguished instead burning month end remember told seal level would rise cm year fact risen even one cm much hype enough evidence make claim mankind causing present fluctuation climate,-0.7605,negative
thank documentary sad see mother earth suffering south east asia south asia suffering climate change typhoon also europe different waydevastating indeed,-0.7783,negative
sad animal suffer,-0.765,negative
massive human overpopulation overconsumption yes even poorer country central existential problem driving climate collapse solution taboo even german msm must contraception worldwide voluntary one child family planning initiative could bring carbon burning number b b save planet ecosystem simply solution next century wakeup smell smoke use contraception question nearly noone nerve put potential parent ask really dying world want bring another innocent life,0.6557,positive
interesting rich northern region suffer consequence climate change country closer equator suffer consequence flooding always thought moonsoon thing documentary afghanistan flash flood leaving people starving flood drought,-0.5423,negative
human made heat age say occurring right distant future many human using many natural resource producing much pollution wellmeaning piece said take joule btu heat energy melt one gram ice water time heat absorption water although ocean also heatingup none video yet made attempt calculate enormous amount heat energy must pouring melting ice heating ocean due thoughtless continued burning fossil fuel really damn dumb extinction specie may god choice still want bring another innocent life dying world contraception,-0.0184,neutral
averting catastrophe wishful thinking climate change abrupt exponential irreversible even still hapless politician wont lift finger kicked road shirked responsibility life perish,-0.8225,negative
guy truly care envrironment plz go take look japnese nuclear waste water releasing today im utterly stupefied global leader arent responding issue,0.5574,positive
gardening business forced get green touch gave online career want make money also grow plant finally got passion purpose help reduce,0.4588,positive
want stop co need stop war minimize space exploration otherwise excuus extra way oppression new form tyranny,-0.7269,negative
really care stop b already,0.2534,positive
wrttennothing newnew yhe sun,0.0,neutral
climate report germany reclams universum weltrundschau one subject temperature condition last month critical examination abnormal sense new heat record set germany central europe general true temperature number german location reached shade past dog day also case previous year yes high temperature value within border german reich long ago hot august even absolute maximum temperature summer reached july chemnitz shade yet represent record since august reichenhall thermometer even risen striking remarkable extremely high maximum temperature last summer long duration almost fourweek hot period dog day tendency towards clear dry therefore also warm weather already existed since beginning spring short setback rain cold always broke anew trend towards dry hot highpressure weather persisted even end main heat wave persisted dawn autumn well september september th frankfurt dresden still recorded th aachen kleve even th numerous place still managed heat temperature four past cool year reached place throughout summer hand hand came immense drought part country doubt climate convinced europe yet verge new ice age good old day better worse present epoch came weather always extraordinarily hot abnormally cool summer even hot summer remarkably rare recent decade however phenomenon easily explained unpredictability temperate zone climate long known meteorologist know well observation extended almost two century proved evidence cool summer well warm one show pronounced tendency appear group according lehrs investigation climate berlin confidently regarded applicable whole northern germany eight cool summer followed one another year true four summer cool yes still remembered going back history weather one find year cool summer followed one another without interruption fifteen warm summer formed uninterrupted sequence,0.9942,positive
fake news mass hysteria marxist lie,-0.7184,negative
already late save earth far gone already also necessary remove corporate leader jail putting next quarter profit ahead planet businsss people capatalism destrooying earth must stopped,0.6369,positive
flew huge plane attend meeting climate change thing need change emission greatly reduced perhaps think zoom meeting next yr flying smdh,0.3182,positive
already hitting c hit way late,0.0,neutral
nitrogen oxygen co atmosphere co plant plant food global warming renamed climate change amply hype con grift scam cycle sun cycle ocean cycle earth magnetic field nothing co,-0.4767,negative
climate change politician shoving diabolical agenda god creation perfect,0.7845,positive
day video released accident mount cilo hakkari still hold icefields last ice age glacier got cracked four sightseer fell gap two found dead research found glacier mountain melted percent past year,-0.8126,negative
scientific proof climate crisis global warming proof government politics,-0.5423,negative
global warming get worse next year next year,-0.3612,negative
time run john god loved world gave begotten son whosoever believeth perish everlasting life dont ignore message repent trust god raised dead faith accept jesus blood alone payment sin unto salvation escape whats happen,0.8276,positive
honestly dont see hubbub hot summer cold winter new phenomenon,0.4588,positive
climate change experiencing bounceback little ice age holocene end experience true climate change boom,0.4215,positive
cant die find lomllol yeah im somewhat serious,0.653,positive
disguised war mongering also anti science wine grape grown scandinavia middle age,-0.8442,negative
global warming like global cooling yesterday morning f central georgia mid august cant remember last time cool normally triple digit time year base temperature heat index feel like temperature low would f higher weve seeing low low mid past winter los angeles snow theyve ever seen climate merely cycle happening since beginning,0.3818,positive
climate change giant ball b psyop brought people trying enact new world order great reset social credit cbdc slave system climate change sustainability fairy tale climate pollution brought industry multinational corporation ultra wealthy airline coal burning miltary industrial complex others ocean tanker traffic one giant shipping tanker produce much pollution large city burn dirty fuel debrisoil sludgeetc engine run produce much large city tiny fraction time shipping tanker also pump massive amount smoke stack soot blow onto land greenland coat ice causing heat melt tanker also sit coast city pump exhaust onto people living nearby causing untold amount severe respiratory health issue cancer top serious issue tanker traffic pollution badly unreported extremely serious act cloud seeding weather modification thats going since vietnam war world conspiracy theory blatant fact responsible insane weather effect severe health issue suffered people everywhere dropping aluminum dust particle large area good anyone insane yet happening daily everywhere also keep seeing massive fire aluminum dust particle ignite increase rapid spreading fire massively please real homework research learn much b thing call climate change truly united nation agenda criminal psyop meant make humanity feel guilty living hence co garbage carbon neutral blah blah carbon want neutralizeopen eye,-0.9652,negative
people emotional good people stupid bad put together horde million people following climate change b starting get back high temperature real scientist especially one look paleo climate ice quarter brief period warming followed ten thousand year cooling happens co ppm many time long past co ppm yet still specie make stupid stupid people wake money money money money money money money money money,-0.8625,negative
fine film except one failing electromechanical carbon dioxide capture storage way expensive risk machinery pipeline great waste less energy gradually converting modern heating cooling technology building compact better insulated home business manufacture locally reduce transportation energy cost vehicle fuel cement asphalt huge energy waster every lane build,0.7447,positive
bullshit,-0.5859,negative
hiry mpd,0.0,neutral
confused climate change attribution crazy like responsible much rain drought hot cold weather etc im wondering climataolgical effect wouldnt associated climate change,0.0258,neutral
global warming endless summer,0.1531,positive
global warming fake sham like fake main stream medium news fake globe earth fake outer space b take away freedom lessbunch lie earth warmed cooled million million time since million year fake as evolution goddammed sheeples swear,-0.8658,negative
vega aug might wan na change propaganda maybe climate university weather inequality,-0.25,negative
animal agriculture leading cause,0.0,neutral
biggest scam ever,-0.5719,negative
thought global warming earth hot time dinosaur outside force case meteor hit earth caused first ice age got polar ice cap well since earth hot meteor hit isnt earth going back natural climate since unnatural climate due outside force nature causing climate change meteor case trying slow natural process thats going happen anyways currently unnatural state earth natural standard,0.8481,positive
rubbish human somehow change manipulate climate temperature absurd nonsense climate change given get crisis,-0.7783,negative
blaming mankind warming far belief religion fact popularity idea mean correct,0.128,positive
think climate change going since ice age back ice started melt wasnt human,0.0,neutral
reminded go vegan animal agriculture produce world nitrous oxide emission global warming impact time greater carbon dioxide raising livestock human consumption generates nearly total global greenhouse gas emission greater transportation emission combined watch game changer cowspiracy,0.6808,positive
nice tell river level last summer europe level must global warming gas demostrated exposure rock river bed inscription drought back course another nice little detail leave flood marker town along rhein show flooding twice level highest flood century,0.7414,positive
video made quake,0.0,neutral
going get cold going freeze heat little,0.0516,positive
yes go clean energy germany must seeing lot sun lately wonder windmill likely take month clear debris rebuild put region right smack winter interesting day ahead,0.8957,positive
climate change man made alright,0.25,positive
ecclesiastes generation going generation coming earth remains forever isaiah jehovah say creator heaven true godwho create simply nothing formed inhabited jehovah one else good news psalm righteous possess earth live forever hope jehovah follow way exalt take possession earth wicked done away see,0.8625,positive
fastest way reverse global warming reducereverse population growth nobody want conversation,0.5423,positive
nothing people actually something government specifically people truly run country u military industrial complex unrevealed alien technology according conspiracy theory even enough technology completely end dependence oil im worry climate change earth always going cycle always happen nature adapt change always inevitable,-0.5267,negative
earth climate static dynamic climate continued change since beginning planet earth continue change till end time,0.3818,positive
saving world huge herd animal,0.3182,positive
politician could destroy planet moment push button yellowstone could erupt alien could invade sun could explode could get hit meteor needless say dont give single fuck climate change one single fuck,0.296,positive
highly industrialized nation blame high level carbon emission destroying earth atmosphere nation reverse situation compensate country destruction caused,-0.8739,negative
disturbing,-0.5106,negative
ukraine russia war heating atmosphere un asking stop war million kg explosive use ukraine russia war keep happy comedian cum president zeleneskey war raising temperature earth immpacting climate world,-0.91,negative
dac ought considered doa real grift,-0.5106,negative
lmao,0.5994,positive
indonesia one worst polluter world wide suffering climate change one greatest contributor,-0.7003,negative
time come go back encient time bulluckcart sustain human greedli exploited glob,-0.4588,negative
giant foot ball stadium size grid wind turbine suck pollution store within earth cool perhaps turn fuel energy got ta find way bird dont get sucked maybe certain noise idk thats got,0.569,positive
coal isnt economically competitive anymore west nuclear way forward combined renewables could probably put big dent natural gas germany rather burn lignite,0.2458,positive
positive side kill corruption world also,-0.2732,negative
ohhh god please save generation kind apocalypse,0.875,positive
whats done done going back,0.0,neutral
human interfere nature usually end badly,-0.4767,negative
dunno capturing storing co,0.0,neutral
climate activist never complain greenhouse emission weapon war end war,-0.8355,negative
global warmining caused spontaneusly combusting ev battery,0.0,neutral
since beginning time earth actually cool cycle way hotter human rocket science,0.3182,positive
told get hot every summer,0.0,neutral
jb bro next video show u bruce lee chuck norris move,0.0,neutral
cause warming may co change sun look data climate alarmist thought thing ideological response may harm people change climate accept dire prediction face value politicaleconomic agenda work,-0.2263,negative
dont believe russia allowing climate research russia,0.0,neutral
yes said foretold timothy last day critical time hard deal,-0.0,neutral
dw usually good content join climate cult wasting one minute dw show,0.34,positive
solar system perpetual earth pulled sun moon moving away earth climate change,0.0,neutral
late try mitigate adapting every level white black roof whitelight loosefitting clothes solar power thats scam like one youtube lot less obesity,-0.296,negative
scientific dissident climate denier religious fruitcake populated world since year dot keep reproducing insist mass murder policy involve werent massive hypocrite would course commit suicide climate change wont always want others die dont pure evil climate change maff rayciss one pump much co atmosphere possible want plant animal live money save paying tax help climate change spend actually helping climate producing load co advise everyone else ive even heard useful idiotsmonkeys talk scientific consensus ironically unscientific idea conceivable,-0.3244,negative
global warming always melted glacier globe get cold time glacier come back,0.1531,positive
holy bible revelation v man shall destroy earth fullfilled god shall destroy man coming,-0.7096,negative
upper himalayan area state uttarakhand every day solid looking rock face flaking falling traffic killing many commuter binding force subzero water soil vanning due increase temp air,-0.4767,negative
totally agree point video,0.4201,positive
